Order Line Item ID,Requested Delivery Date,Shipping,Buyer's company,Supplier,Commission Invoice Status,Purchase Order files,Departure Date estimation (Port),Est. freight Length (Days),Est. Shipping days to destination,Reminder Before Shipping date,2nd Reminder before Shipping date,Subtotal,Ordered units Per Line,Product,Proposal,Ports delays (Days),Order Line Confirmation date,Unit Wholesale Price (latest),Units Per Carton,Units per Carton (Num.),Warehouse Delivery lead time (Work Days),Product barcode,Ordered crt. per line,Status & Date,Last Updated,Estimated Days of Arrival,Detect the Delay,Delay?,Created By,Open Comments,# of Cartons Ordered,Days remaining till Requested Date,Est. Shipping days to destination (No.),Estimated Arrival Date,First Created,Invoice ID,Invoice Status,Invoice/ Receivable files,Loading Start/Commercial invoice DATE,Notes,Order,Order line ID,Port of Loading,Price per carton,Purchase order Line #,Status,Updated Delivery Date
"10  _   000093 - CORNFLAKES SHUFERSAL 750 GR. [Crispy food, Denmark][Shufersal]  _  Order: 000202-SHF [115367]",8/9/2024,,Shufersal,"Crispy food, Denmark",,order_115367.PDF | order num. 115367.pdf,29/8/2024,,10,8/8/2024,21/8/2024,0.000,26460,"000093 - CORNFLAKES SHUFERSAL 750 GR. [Crispy food, Denmark][Shufersal]","CORNFLAKES SHUFERSAL 750 GR., Shufersal- Crispy food, Denmark",10,30/6/2024,,7,7,50,7296073150527,3780,8/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,3780,-288,,,"By Udi Stryk on 28 Oct, 2024 at 6:50 PM",,,,,,Order: 000202-SHF [115367],#1056,,0.000,10,Supplied to Buyer,8/9/2024
"10  _   000028 - Gluten free fusilli [Pastificio Mennucci S.P.A, Italy][]  _  Order: 000167-SHF [115216]",25/8/2024,"10, 20  - Order: 000167-SHF [115216],Pastificio Mennucci S.P.A, Italy",Shufersal,"Pastificio Mennucci S.P.A, Italy",Paid,order num. 115216.pdf,7/8/2024,8,18,17/7/2024,30/7/2024,5382.72,6048,"000028 - Gluten free fusilli [Pastificio Mennucci S.P.A, Italy][]","Pasta - gluten-free 400 gr, Shufersal- Pastificio Mennucci S.P.A, Italy",10,8/6/2024,0.890,12,12,50,7296073630906,504,25/8/2024 (Supplied to Buyer),"By Success Management on 28 Jan, 2025",Requested Date has passed,We have a delay😡,No Delay,Udi Stryk,0,504,-302,10,16/9/2024,"By Udi Stryk on 28 Oct, 2024 at 7:27 PM","SI246000158, 10, 20  - Order: 000167-SHF [115216],Pastificio Mennucci S.P.A, Italy",Paid,,27/8/2024,,Order: 000167-SHF [115216],#1058,,10.68,10,Supplied to Buyer,25/8/2024
"20  _   000026 - penne gluten free 400 gr [Pastificio Mennucci S.P.A, Italy][Shufersal]  _  Order: 000167-SHF [115216]",25/8/2024,"10, 20  - Order: 000167-SHF [115216],Pastificio Mennucci S.P.A, Italy",Shufersal,"Pastificio Mennucci S.P.A, Italy",Paid,order num. 115216.pdf,7/8/2024,8,18,17/7/2024,30/7/2024,10765.44,12096,"000026 - penne gluten free 400 gr [Pastificio Mennucci S.P.A, Italy][Shufersal]","Pasta - gluten-free 400 gr, Shufersal- Pastificio Mennucci S.P.A, Italy",10,8/6/2024,0.890,12,12,50,7296073630913,1008,25/8/2024 (Supplied to Buyer),"By Success Management on 28 Jan, 2025",Requested Date has passed,We have a delay😡,No Delay,Udi Stryk,0,1008,-302,10,16/9/2024,"By Udi Stryk on 28 Oct, 2024 at 7:28 PM","SI246000158, 10, 20  - Order: 000167-SHF [115216],Pastificio Mennucci S.P.A, Italy",Paid,,27/8/2024,,Order: 000167-SHF [115216],#1059,,10.68,20,Supplied to Buyer,25/8/2024
"20  _   000104 - wafers no added sugar 21.5g*3 [Helwa, Netherlands][Shufersal]  _  Order: 000208-SHF [115166]",28/7/2024,,Shufersal,"Helwa, Netherlands",,order_115166.PDF | order num. 115166.pdf,18/7/2024,,10,27/6/2024,10/7/2024,0.000,30240,"000104 - wafers no added sugar 21.5g*3 [Helwa, Netherlands][Shufersal]","No-added sugar Chocolate-covered wafers, Shufersal- Helwa, Netherlands",10,19/5/2024,,14,14,50,7296073277941,2160,28/7/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,2160,-330,,,"By Udi Stryk on 28 Oct, 2024 at 7:33 PM",,,,,,Order: 000208-SHF [115166],#1060,,0.000,20,Supplied to Buyer,28/7/2024
"30  _   000105 - No added sugar, 150 gr. Chocolate wafer [Helwa, Netherlands][Shufersal]  _  Order: 000208-SHF [115166]",28/7/2024,,Shufersal,"Helwa, Netherlands",,order_115166.PDF | order num. 115166.pdf,18/7/2024,,10,27/6/2024,10/7/2024,0.000,29920,"000105 - No added sugar, 150 gr. Chocolate wafer [Helwa, Netherlands][Shufersal]","No-added sugar Chocolate-covered wafers, Shufersal- Helwa, Netherlands",10,19/5/2024,,22,22,50,7296073626480,1360,28/7/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,1360,-330,,,"By Udi Stryk on 28 Oct, 2024 at 7:33 PM",,,,,,Order: 000208-SHF [115166],#1061,,0.000,30,Supplied to Buyer,28/7/2024
"10  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000170-SHF [115368]",22/9/2024,"10  - Order: 000170-SHF [115368],Ardo, Belgium",Shufersal,"Ardo, Belgium",Paid,order num. 115368.pdf,4/9/2024,8,18,14/8/2024,27/8/2024,0.000,24840,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,6/7/2024,,12,12,50,7296073224891,2070,22/9/2024 (Supplied to Buyer),"By Success Management on 28 Jan, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Udi Stryk,0,2070,-274,10,9/9/2024,"By Udi Stryk on 28 Oct, 2024 at 7:39 PM","SI246000161, 10  - Order: 000170-SHF [115368],Ardo, Belgium10  - Order: 000169-SHF [115338],Ardo, Belgium10  - Order: 000185-SHF [115337],Ardo, Belgium20  - Order: 000185-SHF [115337],Ardo, Belgium40  - Order: 000185-SHF [115337],Ardo, Belgium50  - Order: 000185-SHF [115337],Ardo, Belgium60  - Order: 000185-SHF [115337],Ardo, Belgium",Paid,,20/8/2024,,Order: 000170-SHF [115368],#1062,"Zeebrugge, Belgium.",0.000,10,Supplied to Buyer,22/9/2024
"10  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000169-SHF [115338]",20/9/2024,"10  - Order: 000169-SHF [115338],Ardo, Belgium",Shufersal,"Ardo, Belgium",Paid,order num. 115338.pdf,10/9/2024,,10,20/8/2024,2/9/2024,0.000,28840,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,12/7/2024,,12,12,50,7296073224891,2070,20/9/2024 (Supplied to Buyer),"By Success Management on 28 Jan, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Udi Stryk,0,2403.3333333333335,-276,10,9/9/2024,"By Udi Stryk on 28 Oct, 2024 at 7:41 PM","SI246000161, 10  - Order: 000170-SHF [115368],Ardo, Belgium10  - Order: 000169-SHF [115338],Ardo, Belgium10  - Order: 000185-SHF [115337],Ardo, Belgium20  - Order: 000185-SHF [115337],Ardo, Belgium40  - Order: 000185-SHF [115337],Ardo, Belgium50  - Order: 000185-SHF [115337],Ardo, Belgium60  - Order: 000185-SHF [115337],Ardo, Belgium",Paid,,20/8/2024,,Order: 000169-SHF [115338],#1063,"Zeebrugge, Belgium.",0.000,10,Supplied to Buyer,20/9/2024
"20  _   000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",25/8/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,7/8/2024,8,18,17/7/2024,30/7/2024,0.000,28365,"000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,8/6/2024,,14,14,50,7296073173205,1891,25/8/2024 (Supplied to Buyer),"By Udi Stryk on 28 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,2026.0714285714287,-302,,,"By Udi Stryk on 28 Oct, 2024 at 7:44 PM",,,,,,Order: 000185-SHF [115337],#1065,"Zeebrugge, Belgium.",0.000,20,Supplied to Buyer,25/8/2024
"30  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",1/9/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,14/8/2024,8,18,24/7/2024,6/8/2024,0.000,25200,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,15/6/2024,,12,12,50,7296073173212,2100,1/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,2100,-295,,,"By Udi Stryk on 28 Oct, 2024 at 7:45 PM",,,,,,Order: 000185-SHF [115337],#1066,"Zeebrugge, Belgium.",0.000,30,Supplied to Buyer,1/9/2024
"40  _   000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",1/9/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,14/8/2024,8,18,24/7/2024,6/8/2024,0.000,28800,"000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,15/6/2024,,12,12,50,7296073173229,2400,1/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,2400,-295,,,"By Udi Stryk on 28 Oct, 2024 at 7:46 PM",,,,,,Order: 000185-SHF [115337],#1067,"Zeebrugge, Belgium.",0.000,40,Supplied to Buyer,1/9/2024
"50  _   000057 - MIX PEAS AND CARROT [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",1/9/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,14/8/2024,8,18,24/7/2024,6/8/2024,0.000,13800,"000057 - MIX PEAS AND CARROT [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,15/6/2024,,12,12,50,7296073224907,1150,1/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,1150,-295,,,"By Udi Stryk on 28 Oct, 2024 at 7:46 PM",,,,,,Order: 000185-SHF [115337],#1068,"Zeebrugge, Belgium.",0.000,50,Supplied to Buyer,1/9/2024
"60  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",1/9/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,14/8/2024,8,18,24/7/2024,6/8/2024,0.000,12420,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,15/6/2024,,12,12,50,7296073224891,1035,1/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,1035,-295,,,"By Udi Stryk on 28 Oct, 2024 at 7:47 PM",,,,,,Order: 000185-SHF [115337],#1069,"Zeebrugge, Belgium.",0.000,60,Supplied to Buyer,1/9/2024
"70  _   000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",8/9/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,21/8/2024,8,18,31/7/2024,13/8/2024,0.000,28365,"000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,22/6/2024,,14,14,50,7296073173205,1891,8/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,2026.0714285714287,-288,,,"By Udi Stryk on 28 Oct, 2024 at 7:47 PM",,,,,,Order: 000185-SHF [115337],#1070,"Zeebrugge, Belgium.",0.000,70,Supplied to Buyer,8/9/2024
"80  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",15/9/2024,,Shufersal,"Ardo, Belgium",,order_115337.PDF,28/8/2024,8,18,7/8/2024,20/8/2024,0.000,25200,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,29/6/2024,,12,12,50,7296073173212,2100,15/9/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,2100,-281,,,"By Udi Stryk on 28 Oct, 2024 at 7:48 PM",,,,,,Order: 000185-SHF [115337],#1071,"Zeebrugge, Belgium.",0.000,80,Supplied to Buyer,15/9/2024
"10  _   000089 - Dark Chocolate 72% Sugar-Free [Icam, Italy][Shufersal]  _  Order: 000319-SHF [115509]",2/2/2025,,Shufersal,"Icam, Italy",,order_115509.PDF,15/1/2025,8,18,25/12/2024,7/1/2025,0.000,37500,"000089 - Dark Chocolate 72% Sugar-Free [Icam, Italy][Shufersal]","Chocolate Tablets, 100Gr. Sugar-Free, Shufersal- Icam, Italy",10,16/11/2024,1.168,15,,50,7296073295662,2500,2/2/2025 (Canceled),"By Success Management on 30 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,,-141,,,"By Udi Stryk on 14 Dec, 2024 at 5:31 PM",,,,,,Order: 000319-SHF [115509],#1161,,0.000,10,Canceled,2/2/2025
"20  _   000090 - Milk Chocolate 32% Sugar-Free with Hazelnuts [Icam, Italy][Shufersal]  _  Order: 000319-SHF [115509]",2/2/2025,,Shufersal,"Icam, Italy",,order_115509.PDF,15/1/2025,8,18,25/12/2024,7/1/2025,0.000,36900,"000090 - Milk Chocolate 32% Sugar-Free with Hazelnuts [Icam, Italy][Shufersal]","Chocolate Tablets, 100Gr. Sugar-Free, Shufersal- Icam, Italy",10,16/11/2024,1.463,15,,50,7296073295679,3690,2/2/2025 (Canceled),"By Success Management on 30 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,,-141,,,"By Udi Stryk on 14 Dec, 2024 at 5:36 PM",,,,,,Order: 000319-SHF [115509],#1162,,0.000,20,Canceled,2/2/2025
"30  _   000091 - Milk Chocolate 32% Sugar-Free [Icam, Italy][Shufersal]  _  Order: 000319-SHF [115509]",2/2/2025,,Shufersal,"Icam, Italy",,order_115509.PDF,15/1/2025,8,18,25/12/2024,7/1/2025,0.000,30000,"000091 - Milk Chocolate 32% Sugar-Free [Icam, Italy][Shufersal]","Chocolate Tablets, 100Gr. Sugar-Free, Shufersal- Icam, Italy",10,16/11/2024,1.115,15,,50,7296073295655,2000,2/2/2025 (Canceled),"By Success Management on 30 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,,-141,,,"By Udi Stryk on 14 Dec, 2024 at 5:40 PM",,,,,,Order: 000319-SHF [115509],#1163,,0.000,30,Canceled,2/2/2025
"20  _   000023 - PRESERVED LEMON JUICE 500 ML. [Polenghi, Italy][Ta'aman]  _  Order: 000320-SHF [115430]",3/11/2024,"10, 30, 20  - Order: 000320-SHF [115430],Polenghi, Italy",Shufersal,"Polenghi, Italy | Polenghi, Italy",Paid,order_115430.PDF,16/10/2024,8,18,25/9/2024,8/10/2024,,12600,"000023 - PRESERVED LEMON JUICE 500 ML. [Polenghi, Italy][Ta'aman]","Lemon Juice for salads, Shufersal- Polenghi, Italy",10,17/8/2024,,6,,50,7296073132400,2100,3/11/2024 (Supplied to Buyer),"By Udi Stryk on 21 Dec, 2024",Requested Date has passed,We have a delay😡,No Delay,Udi Stryk,0,,-232,8,15/11/2024,"By Udi Stryk on 14 Dec, 2024 at 5:58 PM","SI246000202, 10, 30, 20  - Order: 000320-SHF [115430],Polenghi, Italy",Paid,,28/10/2024,,Order: 000320-SHF [115430],#1164,,,20,Supplied to Buyer,3/11/2024
"30  _   000024 - Natural Lemon Juice 250ml. [Polenghi, Italy][Ta'aman]  _  Order: 000320-SHF [115430]",3/11/2024,"10, 30, 20  - Order: 000320-SHF [115430],Polenghi, Italy",Shufersal,"Polenghi, Italy | Polenghi, Italy",Paid,order_115430.PDF,16/10/2024,8,18,25/9/2024,8/10/2024,,13860,"000024 - Natural Lemon Juice 250ml. [Polenghi, Italy][Ta'aman]","Lemon Juice for salads, Shufersal- Polenghi, Italy",10,17/8/2024,,12,,50,7296073404903,1155,3/11/2024 (Supplied to Buyer),"By Udi Stryk on 21 Dec, 2024",Requested Date has passed,We have a delay😡,No Delay,Udi Stryk,0,,-232,8,15/11/2024,"By Udi Stryk on 14 Dec, 2024 at 5:59 PM","SI246000202, 10, 30, 20  - Order: 000320-SHF [115430],Polenghi, Italy",Paid,,28/10/2024,,Order: 000320-SHF [115430],#1165,,,30,Supplied to Buyer,3/11/2024
"10  _   000025 - PRESERVED LEMON JUICE 200 ML [Polenghi, Italy][Ta'aman]  _  Order: 000320-SHF [115430]",3/11/2024,"10, 30, 20  - Order: 000320-SHF [115430],Polenghi, Italy",Shufersal,"Polenghi, Italy | Polenghi, Italy",Paid,order_115430.PDF,16/10/2024,8,18,25/9/2024,8/10/2024,,26775,"000025 - PRESERVED LEMON JUICE 200 ML [Polenghi, Italy][Ta'aman]","Lemon Juice for salads, Shufersal- Polenghi, Italy",10,17/8/2024,,15,,50,7296073130499,1785,3/11/2024 (Supplied to Buyer),"By Udi Stryk on 21 Dec, 2024",Requested Date has passed,We have a delay😡,No Delay,Udi Stryk,0,,-232,8,15/11/2024,"By Udi Stryk on 14 Dec, 2024 at 6:00 PM","SI246000202, 10, 30, 20  - Order: 000320-SHF [115430],Polenghi, Italy",Paid,,28/10/2024,,Order: 000320-SHF [115430],#1166,,,10,Supplied to Buyer,3/11/2024
